,age,educ,black,hisp,married,nodegr,re74,re75,re74.miss,assignment,outcome
0,1.3618266990696577,0.10185084376533576,-0.7733110307300396,-0.22669618882870507,-1.5570186370905568,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
1,1.6441416182262178,0.10185084376533576,1.2931407419029781,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,0.0
2,1.0795117799130978,0.10185084376533576,-0.7733110307300396,-0.22669618882870507,-1.5570186370905568,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
3,-0.42616778892188867,0.10185084376533576,1.2931407419029781,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,0.0
4,2.0205615104349643,0.10185084376533576,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,0.0
5,2.114666483487151,0.10185084376533576,-0.7733110307300396,4.411190171157286,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,0.0
6,1.3618266990696577,0.10185084376533576,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
7,-0.7084827080784487,0.10185084376533576,1.2931407419029781,-0.22669618882870507,-1.5570186370905568,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
8,1.0795117799130978,0.10185084376533576,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
9,1.6441416182262178,0.10185084376533576,1.2931407419029781,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
10,-0.896692654182822,0.10185084376533576,1.2931407419029781,-0.22669618882870507,-1.5570186370905568,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,4730.0
11,1.550036645174031,0.783402739961709,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
12,2.114666483487151,0.783402739961709,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,0.0
13,0.13846204939123125,0.783402739961709,1.2931407419029781,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,0.0
14,0.13846204939123125,1.464954636158082,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,11800.0
15,2.114666483487151,0.44262679186352233,-0.7733110307300396,4.411190171157286,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
16,1.832351564330591,0.10185084376533576,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
17,1.832351564330591,1.1241786880598956,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
18,-0.2379578428175154,1.464954636158082,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,0.0
19,-1.0849026002871953,0.10185084376533576,-0.7733110307300396,-0.22669618882870507,-1.5570186370905568,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,0.0
20,-0.2379578428175154,1.8057305842562688,-0.7733110307300396,-0.22669618882870507,-1.5570186370905568,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,0.0
21,1.0795117799130978,0.10185084376533576,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
22,1.2677217260174711,0.10185084376533576,-0.7733110307300396,-0.22669618882870507,-1.5570186370905568,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,0.0
23,1.9264565373827778,1.8057305842562688,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,0.0
24,-0.614377735026262,1.464954636158082,-0.7733110307300396,-0.22669618882870507,-1.5570186370905568,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,9010.0
25,1.550036645174031,0.10185084376533576,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,13300.0
26,0.6089869146521646,1.1241786880598956,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,1920.0
27,-0.614377735026262,1.8057305842562688,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,11800.0
28,-0.049747896713142066,1.464954636158082,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
29,0.13846204939123125,0.10185084376533576,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,0.0
30,-0.1438528697653287,0.783402739961709,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
31,0.6089869146521646,1.8057305842562688,-0.7733110307300396,4.411190171157286,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,8870.0
32,0.7030918877043512,1.8057305842562688,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
33,-0.1438528697653287,0.10185084376533576,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,0.0
34,-0.5202727619740753,0.44262679186352233,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,28100.0
35,1.4559316721218445,0.10185084376533576,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,3.255098749659694,0,0.0
36,0.7971968607565378,0.44262679186352233,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
37,-0.614377735026262,0.783402739961709,-0.7733110307300396,-0.22669618882870507,-1.5570186370905568,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
38,1.6441416182262178,1.8057305842562688,-0.7733110307300396,-0.22669618882870507,-1.5570186370905568,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,0.0
39,1.4559316721218445,0.10185084376533576,-0.7733110307300396,-0.22669618882870507,0.6422530701807132,-0.8368814530369688,-1.1475892820678546,-1.1106403492113766,-0.3072103419610682,0,12900.0
